code,term,dmd_id,dmd_type,bnf_code
351411000001106,Atrovent 20micrograms/dose Autohaler,351411000001106,AMP,0301020I0BBAGAG
7389911000001105,Atrovent 20micrograms/dose inhaler CFC free,7389911000001105,AMP,0301020I0BBAJAN
34954811000001109,Inhalvent 20micrograms/dose inhaler,34954811000001109,AMP,0301020I0BIAAAN
37842911000001109,Ipravent 20micrograms/dose inhaler CFC free,37842911000001109,AMP,0301020I0BJAAAN
2944211000001101,Oxivent 100micrograms/dose inhaler,2944211000001101,AMP,0301020P0BBAAAA
9479011000001103,Tiotropium bromide 18microgram inhalation powder capsules with device,9479011000001103,VMP,0301020Q0AAAAAA
9478911000001107,Tiotropium bromide 18microgram inhalation powder capsules,9478911000001107,VMP,0301020Q0AAABAB
33596311000001107,Tiotropium bromide 10microgram inhalation powder capsules with device,33596311000001107,VMP,0301020Q0AAADAD
3378211000001106,Spiriva 18microgram inhalation powder capsules with HandiHaler,3378211000001106,AMP,0301020Q0BBAAAA
3380011000001106,Spiriva 18microgram inhalation powder capsules,3380011000001106,AMP,0301020Q0BBABAB
33594911000001100,Braltus 10microgram inhalation powder capsules with Zonda inhaler,33594911000001100,AMP,0301020Q0BCAAAD
38893611000001108,Aclidinium bromide 375micrograms/dose dry powder inhaler,38893611000001108,VMP,0301020R0AAAAAA
20985511000001101,Eklira 322micrograms/dose Genuair,20985511000001101,AMP,0301020R0BBAAAA
21496211000001102,Glycopyrronium bromide 55microgram inhalation powder capsules with device,21496211000001102,VMP,0301020S0AAAAAA
21495411000001107,Seebri Breezhaler 44microgram inhalation powder capsules with device,21495411000001107,AMP,0301020S0BBAAAA
27890611000001109,Umeclidinium bromide 65micrograms/dose dry powder inhaler,27890611000001109,VMP,0301020T0AAAAAA
27567911000001101,Incruse Ellipta 55micrograms/dose dry powder inhaler,27567911000001101,AMP,0301020T0BBAAAA
2923111000001107,Duovent inhaler,2923111000001107,AMP,0301040M0BBAAAA
28410811000001107,Berodual N inhaler,28410811000001107,AMP,0301040M0BCABAD
35936311000001102,Salbutamol 100micrograms/dose / Ipratropium 20micrograms/dose inhaler,35936311000001102,VMP,0301040R0AAAAAA
3348611000001107,Combivent inhaler,3348611000001107,AMP,0301040R0BBAAAA
28365011000001100,Aclidinium bromide 396micrograms/dose / Formoterol 11.8micrograms/dose dry powder inhaler,28365011000001100,VMP,0301040V0AAAAAA
28357211000001106,Duaklir 340micrograms/dose / 12micrograms/dose Genuair,28357211000001106,AMP,0301040V0BBAAAA
24645511000001105,Umeclidinium bromide 65micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler,24645511000001105,VMP,0301040W0AAAAAA
32364511000001104,Umeclidinium bromide 65micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler,32364511000001104,AMP,0301040W0AAAAAA
32629811000001101,Umeclidinium bromide 65micrograms/dose / Vilanterol 22micrograms/dose dry powder inhaler,32629811000001101,AMP,0301040W0AAAAAA
24644611000001108,Anoro Ellipta 55micrograms/dose / 22micrograms/dose dry powder inhaler,24644611000001108,AMP,0301040W0BBAAAA
28049611000001104,Indacaterol 85micrograms/dose / Glycopyrronium bromide 54micrograms/dose inhalation powder capsules with device,28049611000001104,VMP,0301040Y0AAAAAA
28007211000001102,Ultibro Breezhaler 85microgram/43microgram inhalation powder capsules with device,28007211000001102,AMP,0301040Y0BBAAAA
35909511000001107,Beclometasone 50micrograms/dose inhaler,35909511000001107,VMP,0302000C0AAAAAA
3175711000001102,Beclometasone 50micrograms/dose inhaler,3175711000001102,AMP,0302000C0AAAAAA
3177111000001107,Beclometasone 50micrograms/dose inhaler,3177111000001107,AMP,0302000C0AAAAAA
11400011000001108,Beclometasone 50micrograms/dose inhaler,11400011000001108,AMP,0302000C0AAAAAA
3176711000001105,Beclometasone 50micrograms/dose inhaler,3176711000001105,AMP,0302000C0AAAAAA
17793411000001101,Beclometasone 50micrograms/dose inhaler,17793411000001101,AMP,0302000C0AAAAAA
4773611000001100,Beclometasone 50micrograms/dose inhaler,4773611000001100,AMP,0302000C0AAAAAA
3175911000001100,Beclometasone 50micrograms/dose inhaler,3175911000001100,AMP,0302000C0AAAAAA
42292311000001106,Beclometasone 100micrograms/dose inhaler,42292311000001106,VMP,0302000C0AAABAB
3178211000001102,Beclometasone 100micrograms/dose inhaler,3178211000001102,AMP,0302000C0AAABAB
3179011000001102,Beclometasone 100micrograms/dose inhaler,3179011000001102,AMP,0302000C0AAABAB
11400511000001100,Beclometasone 100micrograms/dose inhaler,11400511000001100,AMP,0302000C0AAABAB
7379111000001102,Beclometasone 100micrograms/dose inhaler,7379111000001102,AMP,0302000C0AAABAB
17794111000001108,Beclometasone 100micrograms/dose inhaler,17794111000001108,AMP,0302000C0AAABAB
4773811000001101,Beclometasone 100micrograms/dose inhaler,4773811000001101,AMP,0302000C0AAABAB
3178411000001103,Beclometasone 100micrograms/dose inhaler,3178411000001103,AMP,0302000C0AAABAB
35908811000001103,Beclometasone 250micrograms/dose inhaler,35908811000001103,VMP,0302000C0AAACAC
3179811000001108,Beclometasone 250micrograms/dose inhaler,3179811000001108,AMP,0302000C0AAACAC
3180911000001103,Beclometasone 250micrograms/dose inhaler,3180911000001103,AMP,0302000C0AAACAC
11400811000001102,Beclometasone 250micrograms/dose inhaler,11400811000001102,AMP,0302000C0AAACAC
7379311000001100,Beclometasone 250micrograms/dose inhaler,7379311000001100,AMP,0302000C0AAACAC
17833911000001100,Beclometasone 250micrograms/dose inhaler,17833911000001100,AMP,0302000C0AAACAC
4774011000001109,Beclometasone 250micrograms/dose inhaler,4774011000001109,AMP,0302000C0AAACAC
3180011000001102,Beclometasone 250micrograms/dose inhaler,3180011000001102,AMP,0302000C0AAACAC
39695611000001100,Beclometasone 200microgram inhalation powder capsules,39695611000001100,VMP,0302000C0AAAFAF
35907711000001105,Beclometasone 100microgram inhalation powder blisters with device,35907711000001105,VMP,0302000C0AAAGAG
39695711000001109,Beclometasone 400microgram inhalation powder capsules,39695711000001109,VMP,0302000C0AAAIAI
35909011000001104,Beclometasone 400microgram inhalation powder blisters with device,35909011000001104,VMP,0302000C0AAAJAJ
35908211000001104,Beclometasone 200microgram inhalation powder blisters,35908211000001104,VMP,0302000C0AAAKAK
35907611000001101,Beclometasone 100microgram inhalation powder blisters,35907611000001101,VMP,0302000C0AAALAL
35908911000001108,Beclometasone 400microgram inhalation powder blisters,35908911000001108,VMP,0302000C0AAAQAQ
35908511000001101,Beclometasone 200micrograms/dose inhaler,35908511000001101,VMP,0302000C0AAARAR
4332611000001107,Beclometasone 200micrograms/dose inhaler,4332611000001107,AMP,0302000C0AAARAR
15052211000001104,Beclometasone 200micrograms/dose inhaler,15052211000001104,AMP,0302000C0AAARAR
35909211000001109,Beclometasone 50micrograms/dose breath actuated inhaler,35909211000001109,VMP,0302000C0AAASAS
35907811000001102,Beclometasone 100micrograms/dose breath actuated inhaler,35907811000001102,VMP,0302000C0AAATAT
35908611000001102,Beclometasone 250micrograms/dose breath actuated inhaler,35908611000001102,VMP,0302000C0AAAUAU
35909611000001106,Beclometasone 50micrograms/dose inhaler CFC free,35909611000001106,VMP,0302000C0AABEBE
35908111000001105,Beclometasone 100micrograms/dose inhaler CFC free,35908111000001105,VMP,0302000C0AABFBF
35909311000001101,Beclometasone 50micrograms/dose breath actuated inhaler CFC free,35909311000001101,VMP,0302000C0AABGBG
35907911000001107,Beclometasone 100micrograms/dose breath actuated inhaler CFC free,35907911000001107,VMP,0302000C0AABHBH
35909411000001108,Beclometasone 50micrograms/dose dry powder inhaler,35909411000001108,VMP,0302000C0AABIBI
35908011000001109,Beclometasone 100micrograms/dose dry powder inhaler,35908011000001109,VMP,0302000C0AABJBJ
35908711000001106,Beclometasone 250micrograms/dose dry powder inhaler,35908711000001106,VMP,0302000C0AABKBK
35909111000001103,Beclometasone 400micrograms/dose dry powder inhaler,35909111000001103,VMP,0302000C0AABSBS
35908411000001100,Beclometasone 200micrograms/dose dry powder inhaler,35908411000001100,VMP,0302000C0AABUBU
10621011000001101,Beclometasone 200micrograms/dose inhaler CFC free,10621011000001101,VMP,0302000C0AABVBV
10621111000001100,Beclometasone 250micrograms/dose inhaler CFC free,10621111000001100,VMP,0302000C0AABWBW
3180211000001107,Becloforte 250micrograms/dose inhaler,3180211000001107,AMP,0302000C0BBAAAC
3190311000001103,Becotide 100microgram Rotacaps,3190311000001103,AMP,0302000C0BCACAE
3192111000001101,Becotide 200microgram Rotacaps,3192111000001101,AMP,0302000C0BCADAF
3194011000001108,Becotide 400microgram Rotacaps,3194011000001108,AMP,0302000C0BCAGAI
3178611000001100,Becotide 100 inhaler,3178611000001100,AMP,0302000C0BCAHAB
3176211000001103,Becotide 50 inhaler,3176211000001103,AMP,0302000C0BCAIAA
3179311000001104,Becotide 200 inhaler,3179311000001104,AMP,0302000C0BCAQAR
3292811000001106,Ventide inhaler,3292811000001106,AMP,0302000C0BDAAAN
3182411000001107,AeroBec Forte 250 Autohaler,3182411000001107,AMP,0302000C0BEABAU
3181411000001102,AeroBec 100 Autohaler,3181411000001102,AMP,0302000C0BEACAT
3176411000001104,Beclazone 50 inhaler,3176411000001104,AMP,0302000C0BFAAAA
3178811000001101,Beclazone 100 inhaler,3178811000001101,AMP,0302000C0BFABAB
3180611000001109,Beclazone 250 inhaler,3180611000001109,AMP,0302000C0BFACAC
3604611000001104,Beclazone 50 Easi-Breathe inhaler,3604611000001104,AMP,0302000C0BFADAS
3181711000001108,Beclazone 100 Easi-Breathe inhaler,3181711000001108,AMP,0302000C0BFAEAT
3182611000001105,Beclazone 250 Easi-Breathe inhaler,3182611000001105,AMP,0302000C0BFAFAU
3179511000001105,Beclazone 200 inhaler,3179511000001105,AMP,0302000C0BFAGAR
3175211000001109,Filair 50 inhaler,3175211000001109,AMP,0302000C0BGAAAA
3177911000001105,Filair 100 inhaler,3177911000001105,AMP,0302000C0BGABAB
3088611000001100,Becodisks 100microgram with Diskhaler,3088611000001100,AMP,0302000C0BHAAAG
3096011000001109,Becodisks 200microgram with Diskhaler,3096011000001109,AMP,0302000C0BHACAH
3099811000001109,Becodisks 200microgram,3099811000001109,AMP,0302000C0BHADAK
3102211000001109,Becodisks 400microgram with Diskhaler,3102211000001109,AMP,0302000C0BHAEAJ
3104911000001109,Becodisks 400microgram,3104911000001109,AMP,0302000C0BHAFAQ
3111911000001108,Asmabec 50 Clickhaler,3111911000001108,AMP,0302000C0BIADBI
3112511000001109,Asmabec 100 Clickhaler,3112511000001109,AMP,0302000C0BIAEBJ
3174111000001102,Asmabec 250 Clickhaler,3174111000001102,AMP,0302000C0BIAFBK
3176811000001102,Qvar 50 inhaler,3176811000001102,AMP,0302000C0BJAABE
3175611000001106,Qvar 100 inhaler,3175611000001106,AMP,0302000C0BJABBF
3177411000001102,Qvar 50 Autohaler,3177411000001102,AMP,0302000C0BJACBG
3177711000001108,Qvar 100 Autohaler,3177711000001108,AMP,0302000C0BJADBH
8159511000001107,Qvar 50micrograms/dose Easi-Breathe inhaler,8159511000001107,AMP,0302000C0BJAEBG
8159711000001102,Qvar 100micrograms/dose Easi-Breathe inhaler,8159711000001102,AMP,0302000C0BJAFBH
3112911000001102,Pulvinal Beclometasone Dipropionate 100micrograms/dose dry powder inhaler,3112911000001102,AMP,0302000C0BLABBJ
9525111000001105,Easyhaler Beclometasone 200micrograms/dose dry powder inhaler,9525111000001105,AMP,0302000C0BNAABU
10617711000001103,Clenil Modulite 50micrograms/dose inhaler,10617711000001103,AMP,0302000C0BPAABE
10618211000001109,Clenil Modulite 100micrograms/dose inhaler,10618211000001109,AMP,0302000C0BPABBF
10619311000001107,Clenil Modulite 200micrograms/dose inhaler,10619311000001107,AMP,0302000C0BPACBV
10619611000001102,Clenil Modulite 250micrograms/dose inhaler,10619611000001102,AMP,0302000C0BPADBW
35430111000001100,Kelhale 50micrograms/dose inhaler,35430111000001100,AMP,0302000C0BSAABE
35430311000001103,Kelhale 100micrograms/dose inhaler,35430311000001103,AMP,0302000C0BSABBF
36603211000001106,Soprobec 50micrograms/dose inhaler,36603211000001106,AMP,0302000C0BTAABE
36603411000001105,Soprobec 200micrograms/dose inhaler,36603411000001105,AMP,0302000C0BTABBV
36603611000001108,Soprobec 100micrograms/dose inhaler,36603611000001108,AMP,0302000C0BTACBF
36603811000001107,Soprobec 250micrograms/dose inhaler,36603811000001107,AMP,0302000C0BTADBW
35912811000001103,Budesonide 50micrograms/dose inhaler,35912811000001103,VMP,0302000K0AAAAAA
35912511000001101,Budesonide 200micrograms/dose inhaler,35912511000001101,VMP,0302000K0AAADAD
35912411000001100,Budesonide 200micrograms/dose dry powder inhaler,35912411000001100,VMP,0302000K0AAAGAG
35912711000001106,Budesonide 400micrograms/dose dry powder inhaler,35912711000001106,VMP,0302000K0AAAHAH
35912111000001105,Budesonide 100micrograms/dose dry powder inhaler,35912111000001105,VMP,0302000K0AAAKAK
35912011000001109,Budesonide 100micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler,35912011000001109,VMP,0302000K0AAALAL
38896811000001103,Budesonide 200micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler,38896811000001103,VMP,0302000K0AAAMAM
4378111000001103,Budesonide 400micrograms/dose / Formoterol 12micrograms/dose dry powder inhaler,4378111000001103,VMP,0302000K0AAAUAU
8024611000001102,Budesonide 200micrograms/dose dry powder inhalation cartridge with device,8024611000001102,VMP,0302000K0AAAVAV
9117811000001107,Budesonide 200micrograms/dose dry powder inhalation cartridge,9117811000001107,VMP,0302000K0AAAWAW
14959511000001107,Budesonide 100micrograms/dose inhaler CFC free,14959511000001107,VMP,0302000K0AAAZAZ
15374611000001106,Budesonide 200micrograms/dose inhaler CFC free,15374611000001106,VMP,0302000K0AABABA
32960711000001105,Budesonide 200micrograms/dose / Formoterol 6micrograms/dose inhaler CFC free,32960711000001105,VMP,0302000K0AABBBB
2924111000001109,Pulmicort 200micrograms/dose inhaler,2924111000001109,AMP,0302000K0BBADAD
3240911000001108,Pulmicort LS 50micrograms/dose inhaler,3240911000001108,AMP,0302000K0BBAEAA
3112411000001105,Pulmicort 200 Turbohaler,3112411000001105,AMP,0302000K0BBAHAG
3228711000001106,Pulmicort 400 Turbohaler,3228711000001106,AMP,0302000K0BBAIAH
3113111000001106,Pulmicort 100 Turbohaler,3113111000001106,AMP,0302000K0BBAKAK
14951111000001102,Pulmicort 100micrograms/dose inhaler CFC free,14951111000001102,AMP,0302000K0BBAMAZ
15358411000001102,Pulmicort 200micrograms/dose inhaler CFC free,15358411000001102,AMP,0302000K0BBANBA
3294211000001101,Symbicort 100/6 Turbohaler,3294211000001101,AMP,0302000K0BDAAAL
3294611000001104,Symbicort 200/6 Turbohaler,3294611000001104,AMP,0302000K0BDABAM
4373811000001100,Symbicort 400/12 Turbohaler,4373811000001100,AMP,0302000K0BDACAU
32926011000001100,Symbicort 200micrograms/dose / 6micrograms/dose pressurised inhaler,32926011000001100,AMP,0302000K0BDADBB
8031811000001102,Budelin Novolizer 200micrograms/dose inhalation powder,8031811000001102,AMP,0302000K0BFAAAV
9111811000001100,Budelin Novolizer 200micrograms/dose inhalation powder refill,9111811000001100,AMP,0302000K0BFABAW
10073911000001106,Easyhaler Budesonide 100micrograms/dose dry powder inhaler,10073911000001106,AMP,0302000K0BGAAAK
10074611000001102,Easyhaler Budesonide 200micrograms/dose dry powder inhaler,10074611000001102,AMP,0302000K0BGABAG
10074411000001100,Easyhaler Budesonide 400micrograms/dose dry powder inhaler,10074411000001100,AMP,0302000K0BGACAH
25254111000001105,DuoResp Spiromax 160micrograms/dose / 4.5micrograms/dose dry powder inhaler,25254111000001105,AMP,0302000K0BHAAAM
25254711000001106,DuoResp Spiromax 320micrograms/dose / 9micrograms/dose dry powder inhaler,25254711000001106,AMP,0302000K0BHABAU
34812111000001106,Fobumix Easyhaler 320micrograms/dose / 9micrograms/dose dry powder inhaler,34812111000001106,AMP,0302000K0BIAAAU
34950311000001108,Fobumix Easyhaler 160micrograms/dose / 4.5micrograms/dose dry powder inhaler,34950311000001108,AMP,0302000K0BIABAM
34950611000001103,Fobumix Easyhaler 80micrograms/dose / 4.5micrograms/dose dry powder inhaler,34950611000001103,AMP,0302000K0BIADAL
36059911000001104,Fluticasone propionate 50microgram inhalation powder blisters with device,36059911000001104,VMP,0302000N0AAAAAA
36059211000001108,Fluticasone propionate 100microgram inhalation powder blisters,36059211000001108,VMP,0302000N0AAADAD
36059411000001107,Fluticasone propionate 250microgram inhalation powder blisters with device,36059411000001107,VMP,0302000N0AAAEAE
36059511000001106,Fluticasone propionate 250microgram inhalation powder blisters,36059511000001106,VMP,0302000N0AAAFAF
36059711000001101,Fluticasone propionate 500microgram inhalation powder blisters with device,36059711000001101,VMP,0302000N0AAAPAP
38897911000001106,Fluticasone propionate 50micrograms/dose dry powder inhaler,38897911000001106,VMP,0302000N0AAARAR
38897811000001101,Fluticasone propionate 100micrograms/dose dry powder inhaler,38897811000001101,VMP,0302000N0AAASAS
39691211000001100,Fluticasone propionate 100micrograms/dose dry powder inhaler,39691211000001100,AMP,0302000N0AAASAS
36565411000001101,Fluticasone propionate 250micrograms/dose dry powder inhaler,36565411000001101,VMP,0302000N0AAATAT
38897711000001109,Fluticasone propionate 500micrograms/dose dry powder inhaler,38897711000001109,VMP,0302000N0AAAUAU
38897611000001100,Fluticasone propionate 100micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler,38897611000001100,VMP,0302000N0AAAXAX
38897511000001104,Fluticasone propionate 250micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler,38897511000001104,VMP,0302000N0AAAYAY
38897411000001103,Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler,38897411000001103,VMP,0302000N0AAAZAZ
31064811000001101,Fluticasone propionate 500micrograms/dose / Salmeterol 50micrograms/dose dry powder inhaler,31064811000001101,AMP,0302000N0AAAZAZ
39111211000001103,Fluticasone 125micrograms/dose inhaler CFC free,39111211000001103,VMP,0302000N0AABABA
39111411000001104,Fluticasone 250micrograms/dose inhaler CFC free,39111411000001104,VMP,0302000N0AABCBC
39111011000001108,Fluticasone 50micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free,39111011000001108,VMP,0302000N0AABEBE
39111111000001109,Fluticasone 125micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free,39111111000001109,VMP,0302000N0AABFBF
39111311000001106,Fluticasone 250micrograms/dose / Salmeterol 25micrograms/dose inhaler CFC free,39111311000001106,VMP,0302000N0AABGBG
39110911000001100,Fluticasone 50micrograms/dose inhaler CFC free,39110911000001100,VMP,0302000N0AABHBH
21113711000001102,Fluticasone 125micrograms/dose / Formoterol 5micrograms/dose inhaler CFC free,21113711000001102,VMP,0302000N0AABJBJ
21113811000001105,Fluticasone 250micrograms/dose / Formoterol 10micrograms/dose inhaler CFC free,21113811000001105,VMP,0302000N0AABKBK
21113911000001100,Fluticasone 50micrograms/dose / Formoterol 5micrograms/dose inhaler CFC free,21113911000001100,VMP,0302000N0AABLBL
35647511000001107,Fluticasone 125micrograms/dose / Formoterol 5micrograms/dose breath actuated inhaler CFC free,35647511000001107,VMP,0302000N0AABPBP
35647611000001106,Fluticasone 50micrograms/dose / Formoterol 5micrograms/dose breath actuated inhaler CFC free,35647611000001106,VMP,0302000N0AABQBQ
3097711000001109,Flixotide 50microgram disks with Diskhaler,3097711000001109,AMP,0302000N0BBAAAA
3098611000001101,Flixotide 100microgram disks with Diskhaler,3098611000001101,AMP,0302000N0BBACAC
3106311000001102,Flixotide 250microgram disks with Diskhaler,3106311000001102,AMP,0302000N0BBAEAE
3103511000001100,Flixotide 250microgram disks,3103511000001100,AMP,0302000N0BBAFAF
3183811000001101,Flixotide 50micrograms/dose Accuhaler,3183811000001101,AMP,0302000N0BBARAR
3184311000001107,Flixotide 100micrograms/dose Accuhaler,3184311000001107,AMP,0302000N0BBASAS
3184911000001108,Flixotide 250micrograms/dose Accuhaler,3184911000001108,AMP,0302000N0BBATAT
3185211000001103,Flixotide 500micrograms/dose Accuhaler,3185211000001103,AMP,0302000N0BBAUAU
398511000001105,Flixotide 125micrograms/dose Evohaler,398511000001105,AMP,0302000N0BBAYBA
2831211000001109,Flixotide 250micrograms/dose Evohaler,2831211000001109,AMP,0302000N0BBBABC
726611000001102,Flixotide 50micrograms/dose Evohaler,726611000001102,AMP,0302000N0BBBBBH
3186911000001100,Seretide 100 Accuhaler,3186911000001100,AMP,0302000N0BCAAAX
3187211000001106,Seretide 250 Accuhaler,3187211000001106,AMP,0302000N0BCABAY
3188311000001102,Seretide 500 Accuhaler,3188311000001102,AMP,0302000N0BCACAZ
453611000001102,Seretide 50 Evohaler,453611000001102,AMP,0302000N0BCADBE
810211000001105,Seretide 125 Evohaler,810211000001105,AMP,0302000N0BCAEBF
539811000001106,Seretide 250 Evohaler,539811000001106,AMP,0302000N0BCAFBG
21019411000001101,Flutiform 125micrograms/dose / 5micrograms/dose inhaler,21019411000001101,AMP,0302000N0BDAABJ
21019711000001107,Flutiform 250micrograms/dose / 10micrograms/dose inhaler,21019711000001107,AMP,0302000N0BDABBK
21020611000001104,Flutiform 50micrograms/dose / 5micrograms/dose inhaler,21020611000001104,AMP,0302000N0BDACBL
35647311000001101,Flutiform K-haler 125micrograms/dose / 5micrograms/dose breath actuated inhaler,35647311000001101,AMP,0302000N0BDADBP
35650811000001109,Flutiform K-haler 50micrograms/dose / 5micrograms/dose breath actuated inhaler,35650811000001109,AMP,0302000N0BDAEBQ
29782111000001107,Sirdupla 25micrograms/dose / 125micrograms/dose inhaler,29782111000001107,AMP,0302000N0BFAABF
29782511000001103,Sirdupla 25micrograms/dose / 250micrograms/dose inhaler,29782511000001103,AMP,0302000N0BFABBG
30950311000001106,AirFluSal Forspiro 50micrograms/dose / 500micrograms/dose dry powder inhaler,30950311000001106,AMP,0302000N0BGAAAZ
34215311000001107,AirFluSal 25micrograms/dose / 125micrograms/dose inhaler,34215311000001107,AMP,0302000N0BGABBF
34215511000001101,AirFluSal 25micrograms/dose / 250micrograms/dose inhaler,34215511000001101,AMP,0302000N0BGACBG
33679711000001103,Aerivio Spiromax 50micrograms/dose / 500micrograms/dose dry powder inhaler,33679711000001103,AMP,0302000N0BHAAAZ
34023611000001101,Sereflo 25micrograms/dose / 125micrograms/dose inhaler,34023611000001101,AMP,0302000N0BIAABF
34023811000001102,Sereflo 25micrograms/dose / 250micrograms/dose inhaler,34023811000001102,AMP,0302000N0BIABBG
34677011000001107,Aloflute 25micrograms/dose / 125micrograms/dose inhaler,34677011000001107,AMP,0302000N0BJAABF
34675711000001103,Aloflute 25micrograms/dose / 250micrograms/dose inhaler,34675711000001103,AMP,0302000N0BJABBG
35515511000001100,Fusacomb Easyhaler 50micrograms/dose / 250micrograms/dose dry powder inhaler,35515511000001100,AMP,0302000N0BKAAAY
35515311000001106,Fusacomb Easyhaler 50micrograms/dose / 500micrograms/dose dry powder inhaler,35515311000001106,AMP,0302000N0BKABAZ
35594011000001105,Combisal 25micrograms/dose / 50micrograms/dose inhaler,35594011000001105,AMP,0302000N0BLAABE
35594211000001100,Combisal 25micrograms/dose / 125micrograms/dose inhaler,35594211000001100,AMP,0302000N0BLABBF
35594411000001101,Combisal 25micrograms/dose / 250micrograms/dose inhaler,35594411000001101,AMP,0302000N0BLACBG
36604711000001102,Stalpex 50micrograms/dose / 500micrograms/dose dry powder inhaler,36604711000001102,AMP,0302000N0BMAAAZ
38895411000001109,Mometasone 200micrograms/dose dry powder inhaler,38895411000001109,VMP,0302000R0AAAAAA
38895611000001107,Mometasone 400micrograms/dose dry powder inhaler,38895611000001107,VMP,0302000R0AAACAC
4045711000001107,Asmanex 200micrograms/dose Twisthaler,4045711000001107,AMP,0302000R0BBAAAA
4043811000001103,Asmanex 400micrograms/dose Twisthaler,4043811000001103,AMP,0302000R0BBACAC
9004511000001107,Ciclesonide 80micrograms/dose inhaler CFC free,9004511000001107,VMP,0302000U0AAAAAA
44221111000001101,Ciclesonide 80micrograms/dose inhaler CFC free,44221111000001101,AMP,0302000U0AAAAAA
